inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
0.31223288603427213,1703300595,False,1,71f2f626,2023-12-22_19-03-15,0.21644186973571777,0.21644186973571777,7481,marsdengpu,171.65.93.126,0.21644186973571777,1,
