inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
6.290590002031856,1703571820,False,1,bd4eaba6,2023-12-25_22-23-40,29.81021547317505,29.81021547317505,30624,marsdengpu,171.65.93.126,29.81021547317505,1,
