inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
2.132685335059267,1697760641,False,1,dee08766,2023-10-19_17-10-41,13.29357385635376,13.29357385635376,23451,marsdengpu,171.65.93.126,13.29357385635376,1,
