inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.8879674237610256,1697850318,False,1,19d7068f,2023-10-20_18-05-18,21.32950520515442,21.32950520515442,12710,marsdengpu,171.65.93.126,21.32950520515442,1,
