inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
2.0161848845618806,1697854622,False,1,aeb5d57b,2023-10-20_19-17-02,23.99067211151123,23.99067211151123,12710,marsdengpu,171.65.93.126,23.99067211151123,1,
