inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.5206057005837355,1701457558,False,1,0f2135f0,2023-12-01_11-05-58,0.19864702224731445,0.19864702224731445,5514,marsdengpu,171.65.93.126,0.19864702224731445,1,
