inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
0.3833980905039961,1701459484,False,1,9ad725e3,2023-12-01_11-38-04,0.2438673973083496,0.2438673973083496,9485,marsdengpu,171.65.93.126,0.2438673973083496,1,
