inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
4.600412930349567,1703674593,False,1,3f0e9226,2023-12-27_02-56-33,60.921459674835205,60.921459674835205,24118,marsdengpu,171.65.93.126,60.921459674835205,1,
