inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.8937695203122773,1697846616,False,1,df316dca,2023-10-20_17-03-36,26.44554328918457,26.44554328918457,12710,marsdengpu,171.65.93.126,26.44554328918457,1,
