inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.8417845208167993,1697769226,False,1,01880fdc,2023-10-19_19-33-46,14.782195329666138,14.782195329666138,23451,marsdengpu,171.65.93.126,14.782195329666138,1,
