inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.8995804088054495,1697867568,False,1,7189dc92,2023-10-20_22-52-48,21.235358953475952,21.235358953475952,12710,marsdengpu,171.65.93.126,21.235358953475952,1,
