inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.8001554565060978,1697861549,False,1,80759e11,2023-10-20_21-12-29,21.5478675365448,21.5478675365448,12710,marsdengpu,171.65.93.126,21.5478675365448,1,
