inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
4.668585536168769,1703651195,False,1,34d6c5ce,2023-12-26_20-26-35,42.5275399684906,42.5275399684906,24118,marsdengpu,171.65.93.126,42.5275399684906,1,
