inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
6.28762438172697,1703576762,False,1,0db149ce,2023-12-25_23-46-02,24.49902653694153,24.49902653694153,30624,marsdengpu,171.65.93.126,24.49902653694153,1,
