inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
4.557422422258046,1703653443,False,1,4c657fbf,2023-12-26_21-04-03,67.9584608078003,67.9584608078003,24118,marsdengpu,171.65.93.126,67.9584608078003,1,
