inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
2.0156637872226355,1697760628,False,1,b8f68c82,2023-10-19_17-10-28,13.24347186088562,13.24347186088562,23451,marsdengpu,171.65.93.126,13.24347186088562,1,
