inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
2.6122931093339874,1697758451,False,1,18f104f5,2023-10-19_16-34-11,13.276716470718384,13.276716470718384,23451,marsdengpu,171.65.93.126,13.276716470718384,1,
