inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
0.32090306862340207,1703300600,False,1,c2dbe5af,2023-12-22_19-03-20,0.22935128211975098,0.22935128211975098,7481,marsdengpu,171.65.93.126,0.22935128211975098,1,
