inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.9537208955793177,1697863685,False,1,5ca11a6f,2023-10-20_21-48-05,26.266884088516235,26.266884088516235,12710,marsdengpu,171.65.93.126,26.266884088516235,1,
