inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.9882576665548723,1697759253,False,1,02431a26,2023-10-19_16-47-33,13.282094478607178,13.282094478607178,23451,marsdengpu,171.65.93.126,13.282094478607178,1,
