inference_performance,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
1.9796277925910215,1697865866,False,1,d9792270,2023-10-20_22-24-26,23.92265558242798,23.92265558242798,12710,marsdengpu,171.65.93.126,23.92265558242798,1,
